"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"flowcam__algae_traits.90","flowcam__algae_traits","colpidium_prob","INTEGER",1.09478424193706e-08,0.00140720771259856,0.973595982070885,33016194,"1.09478424193706e-08, 1.5420487929593e-08, 1.6814184570714e-08, 1.75445073081653e-08, 1.77925745044025e-08, 1.8564385365895e-08, 1.99827527273135e-08, 2.02257315265253e-08, 2.04199157710438e-08, 2.07472613549213e-08, 2.07542500331702e-08, 2.07596811795544e-08, 2.10627212999313e-08, 2.15774984706452e-08, 2.16186770669326e-08, 2.19400030708598e-08, 2.3074878778999e-08, 2.32348084453445e-08, 2.35663187902656e-08, 2.42504840476789e-08, 2.52260575323438e-08, 2.52650944346179e-08, 2.52696275621937e-08, 2.56255243116325e-08, 2.57342662627555e-08, ..., 1.09478424193706e-08, 1.5420487929593e-08, 1.6814184570714e-08, 1.75445073081653e-08, 1.77925745044025e-08, 1.8564385365895e-08, 1.99827527273135e-08, 2.02257315265253e-08, 2.04199157710438e-08, 2.07472613549213e-08, 2.07542500331702e-08, 2.07596811795544e-08, 2.10627212999313e-08, 2.15774984706452e-08, 2.16186770669326e-08, 2.19400030708598e-08, 2.3074878778999e-08, 2.32348084453445e-08, 2.35663187902656e-08, 2.42504840476789e-08, 2.52260575323438e-08, 2.52650944346179e-08, 2.52696275621937e-08, 2.56255243116325e-08, 2.57342662627555e-08"
"flowcam__algae_traits.91","flowcam__algae_traits","colpidiumvacuoles_prob","INTEGER",3.06586716253082e-08,0.0322478602593013,0.998613613800058,33016194,"3.06586716253082e-08, 3.37908875383785e-08, 4.55688946529469e-08, 4.5630077651424e-08, 4.5956805924011e-08, 4.73388819182739e-08, 4.84252391437189e-08, 4.9859430928814e-08, 5.01071953193578e-08, 5.10589536137529e-08, 5.18369373801576e-08, 5.30508421885469e-08, 5.47203942585806e-08, 5.64314659600664e-08, 5.66502388379327e-08, 5.83388686617594e-08, 5.94092374252799e-08, 5.98546116566405e-08, 6.03708413720946e-08, 6.04998716265423e-08, 6.0683169158461e-08, 6.21300663252271e-08, 6.23925591043322e-08, 6.29484349382801e-08, 6.38922705147618e-08, ..., 3.06586716253082e-08, 3.37908875383785e-08, 4.55688946529469e-08, 4.5630077651424e-08, 4.5956805924011e-08, 4.73388819182739e-08, 4.84252391437189e-08, 4.9859430928814e-08, 5.01071953193578e-08, 5.10589536137529e-08, 5.18369373801576e-08, 5.30508421885469e-08, 5.47203942585806e-08, 5.64314659600664e-08, 5.66502388379327e-08, 5.83388686617594e-08, 5.94092374252799e-08, 5.98546116566405e-08, 6.03708413720946e-08, 6.04998716265423e-08, 6.0683169158461e-08, 6.21300663252271e-08, 6.23925591043322e-08, 6.29484349382801e-08, 6.38922705147618e-08"
"flowcam__algae_traits.92","flowcam__algae_traits","monoraphidium_prob","INTEGER",2.55478318928447e-06,0.433357151470837,0.999993207883346,25438891,"2.55478318928447e-06, 2.6155451275594e-06, 3.54645370550658e-06, 3.59553995191441e-06, 3.60750709643663e-06, 3.70982670547405e-06, 3.74021892596536e-06, 3.86300194705222e-06, 3.88658367894035e-06, 3.99540689316262e-06, 3.996461376016e-06, 4.02792880237131e-06, 4.10980037068299e-06, 4.35578014895199e-06, 4.55011611115358e-06, 4.62437197592333e-06, 4.62624373100394e-06, 4.73735389213296e-06, 4.76460825417516e-06, 4.903923914785e-06, 4.97247625190626e-06, 4.97679117797688e-06, 4.98659665642757e-06, 5.03949176203404e-06, 5.06100902729176e-06, ..., 2.55478318928447e-06, 2.6155451275594e-06, 3.54645370550658e-06, 3.59553995191441e-06, 3.60750709643663e-06, 3.70982670547405e-06, 3.74021892596536e-06, 3.86300194705222e-06, 3.88658367894035e-06, 3.99540689316262e-06, 3.996461376016e-06, 4.02792880237131e-06, 4.10980037068299e-06, 4.35578014895199e-06, 4.55011611115358e-06, 4.62437197592333e-06, 4.62624373100394e-06, 4.73735389213296e-06, 4.76460825417516e-06, 4.903923914785e-06, 4.97247625190626e-06, 4.97679117797688e-06, 4.98659665642757e-06, 5.03949176203404e-06, 5.06100902729176e-06"
"flowcam__algae_traits.93","flowcam__algae_traits","staurastrum2_prob","INTEGER",1.13980220689416e-05,0.00127305281690141,0.985738345379514,18936265,"1.13980220689416e-05, 1.15728635964357e-05, 1.2020730145899e-05, 1.35451588884531e-05, 1.37027962150039e-05, 1.37810255201161e-05, 1.41686167374897e-05, 1.44518726919895e-05, 1.44534986926218e-05, 1.46096440055077e-05, 1.46726214513785e-05, 1.5098035182695e-05, 1.51223050842756e-05, 1.52194206281544e-05, 1.55647841782394e-05, 1.5587580830677e-05, 1.56306296204445e-05, 1.57596478967431e-05, 1.58512542301323e-05, 1.59120711937312e-05, 1.61963844454454e-05, 1.62153658214508e-05, 1.63641389737223e-05, 1.63832426334739e-05, 1.65650912762829e-05, ..., 1.13980220689416e-05, 1.15728635964357e-05, 1.2020730145899e-05, 1.35451588884531e-05, 1.37027962150039e-05, 1.37810255201161e-05, 1.41686167374897e-05, 1.44518726919895e-05, 1.44534986926218e-05, 1.46096440055077e-05, 1.46726214513785e-05, 1.5098035182695e-05, 1.51223050842756e-05, 1.52194206281544e-05, 1.55647841782394e-05, 1.5587580830677e-05, 1.56306296204445e-05, 1.57596478967431e-05, 1.58512542301323e-05, 1.59120711937312e-05, 1.61963844454454e-05, 1.62153658214508e-05, 1.63641389737223e-05, 1.63832426334739e-05, 1.65650912762829e-05"
"flowcam__algae_traits.94","flowcam__algae_traits","dexiostoma_prob","INTEGER",2.56224685771297e-08,0.0032394396955549,0.996223369695698,24995374,"2.56224685771297e-08, 2.96428594357105e-08, 3.79496641265728e-08, 3.83436354621457e-08, 4.11163226863326e-08, 4.35989347491747e-08, 4.39144194197532e-08, 4.80311940703195e-08, 5.11954336531601e-08, 5.15331607707308e-08, 5.19520459623747e-08, 5.29235305035535e-08, 5.7275705018782e-08, 5.77955991098642e-08, 5.79695260180992e-08, 5.91224251209218e-08, 5.93385599531322e-08, 5.95675478160037e-08, 6.00873862809587e-08, 6.03117785189303e-08, 6.03267883245509e-08, 6.07177265970241e-08, 6.12051021403658e-08, 6.12160939929127e-08, 6.1734612242346e-08, ..., 2.56224685771297e-08, 2.96428594357105e-08, 3.79496641265728e-08, 3.83436354621457e-08, 4.11163226863326e-08, 4.35989347491747e-08, 4.39144194197532e-08, 4.80311940703195e-08, 5.11954336531601e-08, 5.15331607707308e-08, 5.19520459623747e-08, 5.29235305035535e-08, 5.7275705018782e-08, 5.77955991098642e-08, 5.79695260180992e-08, 5.91224251209218e-08, 5.93385599531322e-08, 5.95675478160037e-08, 6.00873862809587e-08, 6.03117785189303e-08, 6.03267883245509e-08, 6.07177265970241e-08, 6.12051021403658e-08, 6.12160939929127e-08, 6.1734612242346e-08"
"flowcam__algae_traits.95","flowcam__algae_traits","timestamp","TEXT",NA,NA,NA,78,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"flowcam__algae_traits.96","flowcam__algae_traits","flowcell","TEXT",NA,NA,NA,2,""
"flowcam__algae_traits.97","flowcam__algae_traits","filtration","TEXT",NA,NA,NA,2,""
"flowcam__algae_traits.98","flowcam__algae_traits","instrument","TEXT",NA,NA,NA,2,""
"flowcam__algae_traits.99","flowcam__algae_traits","diameter_fd","TEXT",NA,NA,NA,3326,"0.9875, 1.0357, 1.0818, 1.1259, 1.1684, 1.2095, 1.2491, 1.2876, 1.3249, 1.3612, 1.3966, 1.431, 1.4647, 1.4976, 1.5298, 1.5614, 1.5923, 1.6226, 1.6524, 1.6817, 1.7104, 1.7387, 1.7665, 1.7939, 1.8209, ..., 0.9875, 1.0357, 1.0818, 1.1259, 1.1684, 1.2095, 1.2491, 1.2876, 1.3249, 1.3612, 1.3966, 1.431, 1.4647, 1.4976, 1.5298, 1.5614, 1.5923, 1.6226, 1.6524, 1.6817, 1.7104, 1.7387, 1.7665, 1.7939, 1.8209"
"flowcam__algae_traits.100","flowcam__algae_traits","elapsed_time","TEXT",NA,NA,NA,5139,"1.638, 1.653, 1.684, 1.685, 1.7, 1.701, 1.716, 1.731, 1.732, 1.747, 1.748, 1.763, 1.778, 1.779, 1.794, 1.795, 1.81, 1.84, 1.841, 1.856, 1.887, 1.888, 1.903, 1.904, 1.934, ..., 1.638, 1.653, 1.684, 1.685, 1.7, 1.701, 1.716, 1.731, 1.732, 1.747, 1.748, 1.763, 1.778, 1.779, 1.794, 1.795, 1.81, 1.84, 1.841, 1.856, 1.887, 1.888, 1.903, 1.904, 1.934"
"flowcam__algae_traits.101","flowcam__algae_traits","original_reference_id","TEXT",NA,NA,NA,682573,"00001811-D398-4AF9-90DD-5DEE88AFA897, 00001FA6-02CC-47B0-820A-881125BA59C1, 00004CB0-6873-4E44-8001-E78EE5814FC5, 00005256-BB64-4EB2-B031-73EC05598F55, 0000723C-D1C6-47AE-91B8-AD42F86CE444, 00008712-D1F9-4A3A-A45A-C0D143B6FE45, 0000B0B3-5E7C-462D-AEB7-AF82C6F2DD92, 0000CD60-33EC-4241-8D08-82AF0EF58FF0, 0000D57C-8B28-4389-9A12-7341BB3A518B, 0000E47F-CC0C-4B0D-94E4-FC857E79E589, 000134B9-2A8E-46E1-B12B-051ACD7073EA, 00014CA7-8CDA-4E03-9AB2-285FB346C1CA, 00015947-322D-4347-9DBB-0957F66656EA, 000166CD-CFC5-4D25-AFA9-B7B5A7AE14C3, 000175A0-76DE-40B0-A62C-7F2A199ECB71, 00017BA2-BC5F-4FF2-A13B-036F9CE330E0, 000186F1-D9C3-40AC-A0D3-F475770F858B, 0001AAB4-AA12-4CD1-AF3D-19BBD9AEADC6, 0001B1AA-C902-4F3A-A243-CD8DB51AE572, 0001D282-6513-41A4-B744-75D92741A8A5, 0001D360-2FA9-4F3D-ADB1-6B9A626B61C0, 00025CD7-AD95-4768-B4C1-9A19A8DCC8E8, 00028252-FB4B-4B1D-8AF2-E9112F28F516, 0002C054-F3DE-45B9-8704-F78268382F03, 0002C6AC-25F9-47F4-920F-224AD39A573E, ..., 00001811-D398-4AF9-90DD-5DEE88AFA897, 00001FA6-02CC-47B0-820A-881125BA59C1, 00004CB0-6873-4E44-8001-E78EE5814FC5, 00005256-BB64-4EB2-B031-73EC05598F55, 0000723C-D1C6-47AE-91B8-AD42F86CE444, 00008712-D1F9-4A3A-A45A-C0D143B6FE45, 0000B0B3-5E7C-462D-AEB7-AF82C6F2DD92, 0000CD60-33EC-4241-8D08-82AF0EF58FF0, 0000D57C-8B28-4389-9A12-7341BB3A518B, 0000E47F-CC0C-4B0D-94E4-FC857E79E589, 000134B9-2A8E-46E1-B12B-051ACD7073EA, 00014CA7-8CDA-4E03-9AB2-285FB346C1CA, 00015947-322D-4347-9DBB-0957F66656EA, 000166CD-CFC5-4D25-AFA9-B7B5A7AE14C3, 000175A0-76DE-40B0-A62C-7F2A199ECB71, 00017BA2-BC5F-4FF2-A13B-036F9CE330E0, 000186F1-D9C3-40AC-A0D3-F475770F858B, 0001AAB4-AA12-4CD1-AF3D-19BBD9AEADC6, 0001B1AA-C902-4F3A-A243-CD8DB51AE572, 0001D282-6513-41A4-B744-75D92741A8A5, 0001D360-2FA9-4F3D-ADB1-6B9A626B61C0, 00025CD7-AD95-4768-B4C1-9A19A8DCC8E8, 00028252-FB4B-4B1D-8AF2-E9112F28F516, 0002C054-F3DE-45B9-8704-F78268382F03, 0002C6AC-25F9-47F4-920F-224AD39A573E"
"flowcam__algae_traits.102","flowcam__algae_traits","sphere_complement","TEXT",NA,NA,NA,1,""
"flowcam__algae_traits.103","flowcam__algae_traits","sphere_count","TEXT",NA,NA,NA,1,""
"flowcam__algae_traits.104","flowcam__algae_traits","sphere_unknown","TEXT",NA,NA,NA,1,""
"flowcam__algae_traits.105","flowcam__algae_traits","sphere_volume","TEXT",NA,NA,NA,1,""
"flowcam__algae_traits.106","flowcam__algae_traits","dividingchlamydomonas_prob","REAL",2.93761908577715e-09,0.116701942655155,0.998996873096985,51930491,"NA"
"flowcam__algae_traits.107","flowcam__algae_traits","small_unidentified_prob","REAL",1.13353434573439e-07,0.165089398045451,0.999998393153683,51930491,"NA"
"flowcytometer__flowcytometer_density.1","flowcytometer__flowcytometer_density","timestamp","TEXT",NA,NA,NA,73,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"flowcytometer__flowcytometer_density.2","flowcytometer__flowcytometer_density","filename","TEXT",NA,NA,NA,96,"A01.fcs, A02.fcs, A03.fcs, A04.fcs, A05.fcs, A06.fcs, A07.fcs, A08.fcs, A09.fcs, A10.fcs, A11.fcs, A12.fcs, B01.fcs, B02.fcs, B03.fcs, B04.fcs, B05.fcs, B06.fcs, B07.fcs, B08.fcs, B09.fcs, B10.fcs, B11.fcs, B12.fcs, C01.fcs, ..., A01.fcs, A02.fcs, A03.fcs, A04.fcs, A05.fcs, A06.fcs, A07.fcs, A08.fcs, A09.fcs, A10.fcs, A11.fcs, A12.fcs, B01.fcs, B02.fcs, B03.fcs, B04.fcs, B05.fcs, B06.fcs, B07.fcs, B08.fcs, B09.fcs, B10.fcs, B11.fcs, B12.fcs, C01.fcs"
"flowcytometer__flowcytometer_density.3","flowcytometer__flowcytometer_density","bottle","TEXT",NA,NA,NA,32,""
"flowcytometer__flowcytometer_density.4","flowcytometer__flowcytometer_density","date","TEXT",NA,NA,NA,73,"2021-09-20, 2021-09-22, 2021-09-24, 2021-09-27, 2021-09-29, 2021-10-01, 2021-10-04, 2021-10-06, 2021-10-08, 2021-10-11, 2021-10-13, 2021-10-15, 2021-10-18, 2021-10-20, 2021-10-22, 2021-10-25, 2021-10-27, 2021-10-29, 2021-11-01, 2021-11-03, 2021-11-05, 2021-11-08, 2021-11-10, 2021-11-12, 2021-11-15, ..., 2021-09-20, 2021-09-22, 2021-09-24, 2021-09-27, 2021-09-29, 2021-10-01, 2021-10-04, 2021-10-06, 2021-10-08, 2021-10-11, 2021-10-13, 2021-10-15, 2021-10-18, 2021-10-20, 2021-10-22, 2021-10-25, 2021-10-27, 2021-10-29, 2021-11-01, 2021-11-03, 2021-11-05, 2021-11-08, 2021-11-10, 2021-11-12, 2021-11-15"
"flowcytometer__flowcytometer_density.5","flowcytometer__flowcytometer_density","sample","TEXT",NA,NA,NA,96,"A01, A02, A03, A04, A05, A06, A07, A08, A09, A10, A11, A12, B01, B02, B03, B04, B05, B06, B07, B08, B09, B10, B11, B12, C01, ..., A01, A02, A03, A04, A05, A06, A07, A08, A09, A10, A11, A12, B01, B02, B03, B04, B05, B06, B07, B08, B09, B10, B11, B12, C01"
"flowcytometer__flowcytometer_density.6","flowcytometer__flowcytometer_density","volume","INTEGER",11812,35032.96028004,35206,159,"11812, 12406, 15002, 17199, 20784, 25633, 28297, 28508, 28873, 29632, 33419, 33592, 33928, 34363, 35000, 35001, 35002, 35003, 35004, 35005, 35006, 35007, 35008, 35009, 35010, ..., 11812, 12406, 15002, 17199, 20784, 25633, 28297, 28508, 28873, 29632, 33419, 33592, 33928, 34363, 35000, 35001, 35002, 35003, 35004, 35005, 35006, 35007, 35008, 35009, 35010"
"flowcytometer__flowcytometer_density.7","flowcytometer__flowcytometer_density","total.counts","INTEGER",26,60039.2798971282,647304,6540,"26, 27, 28, 30, 31, 34, 35, 36, 37, 39, 41, 42, 43, 45, 48, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60, ..., 26, 27, 28, 30, 31, 34, 35, 36, 37, 39, 41, 42, 43, 45, 48, 50, 51, 53, 54, 55, 56, 57, 58, 59, 60"
"flowcytometer__flowcytometer_density.8","flowcytometer__flowcytometer_density","tot_density_perml","REAL",7423.26909350464,21969742.5524687,184390827.517448,6995,"NA"
"flowcytometer__flowcytometer_density.9","flowcytometer__flowcytometer_density","specname","TEXT",NA,NA,NA,6999,"A01.fcs_20210920_175438, A01.fcs_20210922_173555, A01.fcs_20210924_182942, A01.fcs_20210927_173146, A01.fcs_20210929_180234, A01.fcs_20211001_185339, A01.fcs_20211004_172049, A01.fcs_20211006_181222, A01.fcs_20211008_182124, A01.fcs_20211011_170008, A01.fcs_20211013_184832, A01.fcs_20211015_171319, A01.fcs_20211018_155749, A01.fcs_20211020_155422, A01.fcs_20211022_161036, A01.fcs_20211025_154350, A01.fcs_20211027_182616, A01.fcs_20211029_161713, A01.fcs_20211101_163521, A01.fcs_20211103_165018, A01.fcs_20211105_171834, A01.fcs_20211108_160149, A01.fcs_20211110_161513, A01.fcs_20211112_162419, A01.fcs_20211115_163941, ..., A01.fcs_20210920_175438, A01.fcs_20210922_173555, A01.fcs_20210924_182942, A01.fcs_20210927_173146, A01.fcs_20210929_180234, A01.fcs_20211001_185339, A01.fcs_20211004_172049, A01.fcs_20211006_181222, A01.fcs_20211008_182124, A01.fcs_20211011_170008, A01.fcs_20211013_184832, A01.fcs_20211015_171319, A01.fcs_20211018_155749, A01.fcs_20211020_155422, A01.fcs_20211022_161036, A01.fcs_20211025_154350, A01.fcs_20211027_182616, A01.fcs_20211029_161713, A01.fcs_20211101_163521, A01.fcs_20211103_165018, A01.fcs_20211105_171834, A01.fcs_20211108_160149, A01.fcs_20211110_161513, A01.fcs_20211112_162419, A01.fcs_20211115_163941"
"flowcytometer__flowcytometer_density.10","flowcytometer__flowcytometer_density","dilution_factor","INTEGER",10,16.6552364623518,30,2,""
"flowcytometer__flowcytometer_density.11","flowcytometer__flowcytometer_density","sample_letter","TEXT",NA,NA,NA,8,""
"flowcytometer__flowcytometer_density.12","flowcytometer__flowcytometer_density","sample_number","INTEGER",1,6.49407058151164,12,12,""
"flowcytometer__flowcytometer_density.13","flowcytometer__flowcytometer_density","species","TEXT",NA,NA,NA,5,""
"flowcytometer__flowcytometer_density.14","flowcytometer__flowcytometer_density","count","INTEGER",0,20444.8809258465,626669,18941,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, ..., 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24"
"flowcytometer__flowcytometer_density.15","flowcytometer__flowcytometer_density","density","REAL",0,7502915.06787659,178512747.47187,34054,"NA"
"manualcount__manualcount_density.1","manualcount__manualcount_density","timestamp","TEXT",NA,NA,NA,63,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"manualcount__manualcount_density.2","manualcount__manualcount_density","bottle","TEXT",NA,NA,NA,30,""
"manualcount__manualcount_density.3","manualcount__manualcount_density","species","TEXT",NA,NA,NA,1,""
"manualcount__manualcount_density.4","manualcount__manualcount_density","ml_counted","INTEGER",1,1.79365079365079,3,2,""
"manualcount__manualcount_density.5","manualcount__manualcount_density","count","INTEGER",0,0.00476190476190476,2,3,""
"manualcount__manualcount_density.6","manualcount__manualcount_density","density","INTEGER",0,0.00158730158730159,0.666666666666667,3,""
"o2.1","o2","timestamp","TEXT",NA,NA,NA,72,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"o2.2","o2","day","",0,83.8344524195416,168,72,"NA"
"o2.3","o2","bottle","TEXT",NA,NA,NA,30,""
"o2.4","o2","sensor","INTEGER",4,6.50057883769391,9,2,""
"o2.5","o2","temperature_actual","REAL",18,18,18,1,"NA"
"o2.6","o2","percent_o2","REAL",19.827,24.858719379486,38.36,3296,"NA"
"o2.7","o2","measurement","",NA,NA,NA,1,"NA"
"o2.8","o2","temperature","TEXT",NA,NA,NA,2,""
"o2.9","o2","richness","INTEGER",7,10.3334105116925,14,3,""
"o2.10","o2","composition","TEXT",NA,NA,NA,15,""
"o2.11","o2","incubator","TEXT",NA,NA,NA,8,""
"o2meter__o2meter.1","o2meter__o2meter","timestamp","TEXT",NA,NA,NA,72,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"o2meter__o2meter.2","o2meter__o2meter","bottle","TEXT",NA,NA,NA,30,""
"o2meter__o2meter.3","o2meter__o2meter","sensor","INTEGER",4,6.50057883769391,9,2,""
"o2meter__o2meter.4","o2meter__o2meter","date","TEXT",NA,NA,NA,72,"01/03/2022, 01/05/2022, 01/07/2022, 01/10/2022, 01/12/2022, 01/14/2022, 01/17/2022, 01/19/2022, 01/21/2022, 01/24/2022, 01/26/2022, 01/28/2022, 01/31/2022, 02/02/2022, 02/04/2022, 02/07/2022, 02/09/2022, 02/11/2022, 02/14/2022, 02/16/2022, 02/18/2022, 02/21/2022, 02/23/2022, 02/25/2022, 02/28/2022, ..., 01/03/2022, 01/05/2022, 01/07/2022, 01/10/2022, 01/12/2022, 01/14/2022, 01/17/2022, 01/19/2022, 01/21/2022, 01/24/2022, 01/26/2022, 01/28/2022, 01/31/2022, 02/02/2022, 02/04/2022, 02/07/2022, 02/09/2022, 02/11/2022, 02/14/2022, 02/16/2022, 02/18/2022, 02/21/2022, 02/23/2022, 02/25/2022, 02/28/2022"
"o2meter__o2meter.5","o2meter__o2meter","time","TEXT",NA,NA,NA,2622,"01:13:14, 01:13:22, 01:13:31, 01:13:41, 01:13:49, 01:13:58, 01:14:06, 01:14:13, 01:15:47, 01:16:10, 01:16:18, 01:16:28, 01:16:34, 01:16:45, 01:16:52, 01:17:04, 01:18:33, 01:18:39, 01:18:46, 01:18:52, 01:18:59, 01:19:06, 01:19:13, 01:19:20, 01:21:01, ..., 01:13:14, 01:13:22, 01:13:31, 01:13:41, 01:13:49, 01:13:58, 01:14:06, 01:14:13, 01:15:47, 01:16:10, 01:16:18, 01:16:28, 01:16:34, 01:16:45, 01:16:52, 01:17:04, 01:18:33, 01:18:39, 01:18:46, 01:18:52, 01:18:59, 01:19:06, 01:19:13, 01:19:20, 01:21:01"
"o2meter__o2meter.6","o2meter__o2meter","channel","INTEGER",0,0,0,1,""
"o2meter__o2meter.7","o2meter__o2meter","user","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.8","o2meter__o2meter","sensorid","INTEGER",69674,210962.606158833,298509,60,"69674, 69675, 69676, 69719, 69721, 69847, 92099, 92101, 92102, 92106, 92211, 92675, 92679, 92684, 92693, 92695, 92698, 231044, 231046, 231047, 231095, 231134, 231275, 231276, 231279, ..., 69674, 69675, 69676, 69719, 69721, 69847, 92099, 92101, 92102, 92106, 92211, 92675, 92679, 92684, 92693, 92695, 92698, 231044, 231046, 231047, 231095, 231134, 231275, 231276, 231279"
"o2meter__o2meter.9","o2meter__o2meter","sensor_name","TEXT",NA,NA,NA,60,"B_01_4, B_01_9, B_02_4, B_02_9, B_03_4, B_03_9, B_04_4, B_04_9, B_05_4, B_05_9, B_06_4, B_06_9, B_07_4, B_07_9, B_08_4, B_08_9, B_09_4, B_09_9, B_10_4, B_10_9, B_11_4, B_11_9, B_12_4, B_12_9, B_13_4, ..., B_01_4, B_01_9, B_02_4, B_02_9, B_03_4, B_03_9, B_04_4, B_04_9, B_05_4, B_05_9, B_06_4, B_06_9, B_07_4, B_07_9, B_08_4, B_08_9, B_09_4, B_09_9, B_10_4, B_10_9, B_11_4, B_11_9, B_12_4, B_12_9, B_13_4"
"o2meter__o2meter.10","o2meter__o2meter","delta_t","REAL",0.1,202898.94382033,441713.47,4317,"NA"
"o2meter__o2meter.11","o2meter__o2meter","time_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.12","o2meter__o2meter","value","REAL",19.827,24.8587193794859,38.36,3296,"NA"
"o2meter__o2meter.13","o2meter__o2meter","o2_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.14","o2meter__o2meter","mode","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.15","o2meter__o2meter","phase","REAL",20.867,25.1851407733271,27.417,2349,"NA"
"o2meter__o2meter.16","o2meter__o2meter","phase_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.17","o2meter__o2meter","amplitude","INTEGER",2431,5289.80157443853,17384,2626,"2431, 2433, 2440, 2448, 2453, 2457, 2462, 2485, 2490, 2516, 2534, 2573, 2588, 2593, 2618, 2634, 2679, 2708, 2765, 2779, 2795, 2874, 2939, 2980, 2996, ..., 2431, 2433, 2440, 2448, 2453, 2457, 2462, 2485, 2490, 2516, 2534, 2573, 2588, 2593, 2618, 2634, 2679, 2708, 2765, 2779, 2795, 2874, 2939, 2980, 2996"
"o2meter__o2meter.18","o2meter__o2meter","amplitude_unit","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.19","o2meter__o2meter","temp","REAL",18,18,18,1,"NA"
"o2meter__o2meter.20","o2meter__o2meter","temp_unit","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.21","o2meter__o2meter","pressure","REAL",939.97,963.991780504745,978.36,1205,"NA"
"o2meter__o2meter.22","o2meter__o2meter","pressure_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.23","o2meter__o2meter","salinity","REAL",0,0,0,1,"NA"
"o2meter__o2meter.24","o2meter__o2meter","salinity_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.25","o2meter__o2meter","error","INTEGER",0,0.0231535077564251,4,2,""
"o2meter__o2meter.26","o2meter__o2meter","cal0","REAL",60.06,60.2150808057399,60.37,4,"NA"
"o2meter__o2meter.27","o2meter__o2meter","cal0_unit","TEXT",NA,NA,NA,1,""
"o2meter__o2meter.28","o2meter__o2meter","t0","REAL",19.757,20.0294568187084,20.266,3,"NA"
"o2meter__o2meter.29","o2meter__o2meter","t0_unit","TEXT",NA,NA,NA,2,""
"o2meter__o2meter.30","o2meter__o2meter","o2cal2nd","REAL",100,100,100,1,"NA"
"o2meter__o2meter.31","o2meter__o2meter","o2_unit1","TEXT",NA,NA,NA,1,""
